age,apps,first_name,full_name,height,last_name,played_positions,position,ranking,rating,team_name,team_region_name,weight
25,4,Waldo,Waldo Rubio,181,Rubio,-AML-,Forward,1691,6.0575,Real Valladolid,Spain,80
25,3,Marc,Marc Cardona,183,Cardona,-FW-,Forward,1692,6.0566666666666675,Osasuna,Spain,70
37,2,Eiji,Eiji Kawashima,185,Kawashima,-GK-,Goalkeeper,1693,6.055,Strasbourg,France,82
30,1,Amir,Amir Abrashi,170,Abrashi,-DMC-,Midfielder,1694,6.05,Freiburg,Germany,74
24,1,Carlos,Carlos Fernández,185,Fernández,-AMC-FW-,Forward,1695,6.05,Sevilla,Spain,72
21,2,Filippo,Filippo Melegoni,186,Melegoni,,Midfielder,1696,6.05,Genoa,Italy,74
31,1,Óscar,Óscar De Marcos,182,De Marcos,-DL-DR-MC-MR-,Defender,1697,6.05,Athletic Bilbao,Spain,77
27,2,Ramón,Ramón Azeez,169,Azeez,-MC-,Midfielder,1698,6.05,Granada,Spain,67
28,1,Roberto,Roberto Inglese,187,Inglese,-FW-,Forward,1699,6.05,Parma Calcio 1913,Italy,85
28,3,Michael,Michael Hector,193,Hector,-DC-DMC-,Defender,1700,6.046666666666667,Fulham,England,82
22,2,Sean,Sean Longstaff,180,Longstaff,-DMC-,Midfielder,1701,6.045,Newcastle United,England,65
20,2,William,William Smallbone,0,Smallbone,,Midfielder,1702,6.045,Southampton,England,0
29,3,Manuel,Manuel Gulde,184,Gulde,-DC-,Defender,1703,6.043333333333333,Freiburg,Germany,80
23,4,Asier,Asier Villalibre,184,Villalibre,-FW-,Forward,1704,6.0424999999999995,Athletic Bilbao,Spain,86
25,1,Andrea,Andrea Petagna,190,Petagna,-FW-,Forward,1705,6.04,Napoli,Italy,85
23,1,Cengiz,Cengiz Ünder,173,Ünder,-AML-AMR-,Midfielder,1706,6.04,Leicester,England,66
29,1,Christian,Christian Benteke,190,Benteke,-FW-,Forward,1707,6.04,Crystal Palace,England,83
28,2,Jacopo,Jacopo Dezi,178,Dezi,,Midfielder,1708,6.04,Parma Calcio 1913,Italy,69
26,1,Joel,Joel Pohjanpalo,186,Pohjanpalo,-FW-,Forward,1709,6.04,Bayer Leverkusen,Germany,84
30,3,Mamadou,Mamadou Sakho,187,Sakho,-DC-,Defender,1710,6.04,Crystal Palace,England,83
23,1,Mathias,Mathias Pereira Lage,180,Pereira Lage,-MC-ML-,Midfielder,1711,6.04,Angers,France,67
27,2,Michy,Michy Batshuayi,184,Batshuayi,-FW-,Forward,1712,6.04,Crystal Palace,England,74
22,4,Warren,Warren Tchimbembé,180,Tchimbembé,,Midfielder,1713,6.039999999999999,Metz,France,74
34,2,Javier,Javi Moyano,180,Moyano Lujano,-DR-,Defender,1714,6.035,Real Valladolid,Spain,71
32,2,Mikel,Mikel Balenziaga,177,Balenziaga,-DL-,Defender,1715,6.035,Athletic Bilbao,Spain,76
24,4,Shon,Shon Weissman,174,Weissman,-FW-,Forward,1716,6.035,Real Valladolid,Spain,72
31,3,Paolo,Paolo Bartolomei,183,Bartolomei,,Midfielder,1717,6.033333333333334,Spezia,Italy,76
32,3,Andrea,Andrea Rispoli,188,Rispoli,-DR-MR-,Defender,1718,6.03,Crotone,Italy,75
23,2,Fabio,Fabio Depaoli,178,Depaoli,-DMC-DR-MR-,Defender,1719,6.03,Sampdoria,Italy,71
30,1,Francisco,Francisco Portillo,169,Portillo,-MC-ML-MR-,Midfielder,1720,6.03,Getafe,Spain,60
26,1,Gennaro,Gennaro Acampora,174,Acampora,,Midfielder,1721,6.03,Spezia,Italy,74
29,1,Jóhann,Jóhann Gudmundsson,186,Gudmundsson,-AMC-AML-AMR-,Midfielder,1722,6.03,Burnley,England,78
22,3,Kyle,Kyle Edwards,172,Edwards,-AML-,Midfielder,1723,6.03,West Bromwich Albion,England,64
19,1,Urko,Urko Gonzalez,0,Gonzalez,,Defender,1724,6.03,Real Sociedad,Spain,0
29,2,Federico,Federico Santander,187,Santander,-FW-,Forward,1725,6.029999999999999,Bologna,Italy,79
30,2,Hamadi,Hamadi Al Ghaddioui,193,Al Ghaddioui,-FW-,Forward,1726,6.029999999999999,VfB Stuttgart,Germany,90
24,4,Santiago,Santi Mina,181,Mina Lorenzo,-AML-AMR-FW-,Forward,1727,6.0275,Celta Vigo,Spain,77
27,3,Ederson,Ederson,188,Santana de Moraes,-GK-,Goalkeeper,1728,6.026666666666667,Manchester City,England,86
23,2,Jean-Phillipe,Jean-Phillipe Krasso,187,Krasso,,Forward,1729,6.025,Saint-Etienne,France,80
32,2,Luca,Luca Mora,183,Mora,-MC-,Midfielder,1730,6.025,Spezia,Italy,80
29,2,Ramiro,Ramiro Funes Mori,186,Funes Mori,-DC-DMC-,Defender,1731,6.025,Villarreal,Spain,79
21,2,Sergi,Sergi García,0,García,,Midfielder,1732,6.025,Deportivo Alaves,Spain,0
29,5,Abdul Majeed,Majeed Waris,172,Waris,-AML-AMR-FW-,Forward,1733,6.0200000000000005,Strasbourg,France,73
21,3,Fraser,Fraser Hornby,195,Hornby,,Forward,1734,6.0200000000000005,Reims,France,85
22,1,Daniel,Daniel James,171,James,-AML-AMR-FW-,Midfielder,1735,6.02,Manchester United,England,76
40,2,Juan Francisco,Nino,169,Martinez Modesto,-AMC-,Forward,1736,6.02,Elche,Spain,68
29,2,Matt,Matt Phillips,185,Phillips,-FW-MC-ML-MR-,Midfielder,1737,6.02,West Bromwich Albion,England,75
22,1,Nicolás,Nicolás Domínguez,179,Domínguez,-DMC-,Midfielder,1738,6.02,Bologna,Italy,73
22,1,Oskar,Oskar Buur,178,Buur,,Defender,1739,6.02,Wolverhampton Wanderers,England,65
23,2,Pol,Pol Lirola,183,Lirola,-DR-ML-MR-,Defender,1740,6.02,Fiorentina,Italy,70
31,2,Vincent,Vincent Laurini,173,Laurini,-DR-,Defender,1741,6.02,Parma Calcio 1913,Italy,72
21,4,Enzo,Enzo Ebosse,185,Ebosse,,Defender,1742,6.0175,Angers,France,0
20,3,Gabriele,Gabriele Zappa,0,Zappa,,Defender,1743,6.016666666666667,Cagliari,Italy,0
21,2,Alessandro,Alessandro Tripaldelli,182,Tripaldelli,,Defender,1744,6.015000000000001,Cagliari,Italy,77
32,2,Luca,Luca Siligardi,180,Siligardi,-AML-AMR-FW-,Forward,1745,6.015000000000001,Parma Calcio 1913,Italy,72
30,4,Mateo,Mateo Pavlovic,196,Pavlovic,-DC-,Defender,1746,6.015000000000001,Angers,France,94
35,2,Niklas,Niklas Moisander,183,Moisander,-DC-,Defender,1747,6.015000000000001,Werder Bremen,Germany,75
19,2,Toluwalase Emmanuel,Tolu Arokodare,197,Arokodare,,Forward,1748,6.015000000000001,FC Koln,Germany,0
28,3,Frederik,Frederik Sörensen,194,Sörensen,-DC-DR-,Defender,1749,6.013333333333333,FC Koln,Germany,80
31,2,Christian,Christian Groß,182,Groß,-DC-,Defender,1750,6.01,Werder Bremen,Germany,75
28,4,Damian,Damian Kadzior,175,Kadzior,,Forward,1751,6.01,Eibar,Spain,74
28,2,David,David Alaba,180,Alaba,-DC-DL-MC-,Defender,1752,6.01,Bayern Munich,Germany,78
22,1,Issah,Issah Abass,173,Abass,-FW-,Forward,1753,6.01,Mainz 05,Germany,67
30,1,Juan,Juan Sánchez Miño,177,Sánchez Miño,-DL-MC-ML-,Defender,1754,6.01,Elche,Spain,78
23,1,Keven,Keven Schlotterbeck,189,Schlotterbeck,-DC-,Defender,1755,6.01,Freiburg,Germany,84
35,1,Pablo,Pablo Hernández,173,Hernández Domínguez,-MC-ML-MR-,Midfielder,1756,6.01,Leeds,England,64
25,1,Roberto,Rober Pier,182,Suárez Pier,-DC-DMC-,Defender,1757,6.01,Levante,Spain,74
32,1,Romain,Romain Philippoteaux,170,Philippoteaux,-AML-AMR-,Midfielder,1758,6.01,Brest,France,67
25,2,Tomislav,Tomislav Gomelt,185,Gomelt,,Midfielder,1759,6.01,Crotone,Italy,74
28,3,Luis Miguel,Luismi,180,Sánchez Benítez,,Midfielder,1760,6.006666666666668,Elche,Spain,73
30,3,Enrique,Quique González,177,González Casín,,Forward,1761,6.006666666666667,Eibar,Spain,78
18,3,Javier,Javier López,184,López,,Defender,1762,6.006666666666667,Deportivo Alaves,Spain,0
20,3,Sebastian,Sebastian Walukiewicz,188,Walukiewicz,-DC-,Defender,1763,6.006666666666667,Cagliari,Italy,0
24,2,Jakub,Jakub Jankto,184,Jankto,-AMC-AML-,Midfielder,1764,6.005000000000001,Sampdoria,Italy,74
22,2,Gonzalo,Gonzalo Villar,181,Villar,,Midfielder,1765,6.005,Roma,Italy,73
29,1,Aleksandar,Aleksandar Dragovic,186,Dragovic,-DC-,Defender,1766,6.0,Bayer Leverkusen,Germany,84
34,1,Andrés,Andrés Guardado,169,Guardado,-DL-MC-ML-,Midfielder,1767,6.0,Real Betis,Spain,60
30,2,Andriy,Andriy Yarmolenko,189,Yarmolenko,-AMR-,Forward,1768,6.0,West Ham,England,81
23,1,Assane,Assane Dioussé,175,Dioussé,-DMC-,Midfielder,1769,6.0,Saint-Etienne,France,68
23,1,Boubakar,Kiki Kouyate,193,Kouyate,,Defender,1770,6.0,Metz,France,78
19,1,Daishawn,Daishawn Redan,176,Redan,,Forward,1771,6.0,Hertha Berlin,Germany,76
26,1,David,David Juncà,175,Juncà,-DL-,Defender,1772,6.0,Celta Vigo,Spain,67
20,1,Diego,Diego Lainez,168,Lainez,,Midfielder,1773,6.0,Real Betis,Spain,58
22,1,Ermedin,Ermedin Demirovic,185,Demirovic,,Forward,1774,6.0,Freiburg,Germany,80
36,1,Federico,Federico Peluso,187,Peluso,-DC-DL-ML-,Defender,1775,6.0,Sassuolo,Italy,82
19,1,Fernando,Fernando Niño,0,Niño,,Forward,1776,6.0,Villarreal,Spain,0
18,1,Georginio,Georginio Rutter,182,Rutter,,Forward,1777,6.0,Rennes,France,0
32,1,Javier,Javi Martínez,192,Martínez Aguinaga,-DC-MC-,Midfielder,1778,6.0,Bayern Munich,Germany,86
25,1,Jorge,Koke Vegas,188,Ruiz Ojeda,,Goalkeeper,1779,6.0,Levante,Spain,88
26,1,Joshua,Joshua Brenet,181,Brenet,-DL-DR-MR-,Defender,1780,6.0,Hoffenheim,Germany,74
24,1,Joshua,Joshua Mees,180,Mees,-AMC-AML-,Midfielder,1781,6.0,Union Berlin,Germany,76
22,1,Lamine,Lamine Gueye,178,Gueye,,Forward,1782,6.0,Metz,France,74
22,1,Lucas,Lucas Buades,181,Buades,,Forward,1783,6.0,Nimes,France,73
22,1,Luis,Luis Suárez,185,Suárez,,Forward,1784,6.0,Granada,Spain,74
32,1,Marek,Marek Suchy,184,Suchy,-DC-,Defender,1785,6.0,Augsburg,Germany,81
21,1,Miguel Ángel,Miguel Ángel Atienza,186,Atienza,,Midfielder,1786,6.0,Eibar,Spain,0
24,1,Patrick,Patrick Burner,170,Burner,-DR-,Defender,1787,6.0,Nice,France,65
25,1,Pawel,Pawel Dawidowicz,189,Dawidowicz,-DC-,Defender,1788,6.0,Verona,Italy,80
31,1,Ramón,Ramón Folch,182,Folch,,Midfielder,1789,6.0,Elche,Spain,78
19,1,Sergio,Sergio Arribas,0,Arribas Calvo,,Midfielder,1790,6.0,Real Madrid,Spain,0
36,1,Wes,Wes Morgan,186,Morgan,-DC-,Defender,1791,6.0,Leicester,England,101
22,2,Youssef,Youssef Maziz,175,Maziz,,Midfielder,1792,6.0,Metz,France,0
21,2,Justin,Justin Kluivert,171,Kluivert,-AML-AMR-,Forward,1793,5.995,Roma,Italy,66
20,2,Moise,Moise Kean,183,Kean,-FW-,Forward,1794,5.995,Everton,England,67
22,2,Wilfried,Wilfried Kanga,185,Kanga,-FW-,Forward,1795,5.995,Angers,France,76
24,4,Abdou,Abdou Diallo,187,Diallo,-DC-DL-,Defender,1796,5.99,Paris Saint-Germain,France,79
29,4,Aitor,Aitor Fernández,182,Fernández,-GK-,Goalkeeper,1797,5.99,Levante,Spain,78
20,1,Ante,Ante Palaversa,187,Palaversa,,Midfielder,1798,5.99,Getafe,Spain,77
19,1,Kristoffer,Kristoffer Askildsen,0,Askildsen,,Midfielder,1799,5.99,Sampdoria,Italy,0
28,1,Marvin,Marvin Plattenhardt,181,Plattenhardt,-DL-ML-,Defender,1800,5.99,Hertha Berlin,Germany,78
20,1,Michael,Michael Obafemi,169,Obafemi,-FW-,Forward,1801,5.99,Southampton,England,71
25,1,Pierre Kunde,Pierre Kunde Malong,180,Malong,-DMC-,Midfielder,1802,5.99,Mainz 05,Germany,79
20,1,Rekeem,Rekeem Harper,188,Harper,-MC-,Midfielder,1803,5.99,West Bromwich Albion,England,81
22,1,Sofiane,Sofiane Alakouch,175,Alakouch,-DR-,Defender,1804,5.99,Nimes,France,66
30,3,Sebastian,Sebastian Griesbeck,189,Griesbeck,-DMC-,Midfielder,1805,5.989999999999999,Union Berlin,Germany,85
26,3,Juan,Juan Musso,191,Musso,-GK-,Goalkeeper,1806,5.986666666666667,Udinese,Italy,93
34,2,Carlos,Carlos Bacca,181,Bacca,-FW-,Forward,1807,5.98,Villarreal,Spain,77
23,1,Carlos,Carlos Soler,180,Soler,-MC-ML-MR-,Midfielder,1808,5.98,Valencia,Spain,76
22,1,Keita,Keita Endo,175,Endo,,Forward,1809,5.98,Union Berlin,Germany,66
28,1,Reinhold,Reinhold Yabo,176,Yabo,-FW-MC-,Midfielder,1810,5.98,Arminia Bielefeld,Germany,83
21,1,Unai,Unai Arietaleanizbeaskoa,175,Arietaleanizbeaskoa,,Forward,1811,5.98,Eibar,Spain,70
26,3,Mateo,Mateo Kovacic,178,Kovacic,-MC-ML-,Midfielder,1812,5.976666666666667,Chelsea,England,78
18,2,Gabriel,Gabriel Veiga,0,Veiga,,Midfielder,1813,5.975,Celta Vigo,Spain,0
35,2,Valon,Valon Behrami,185,Behrami,-MC-,Midfielder,1814,5.975,Genoa,Italy,78
23,2,Leon,Leon Bailey,178,Bailey,-ML-MR-,Forward,1815,5.970000000000001,Bayer Leverkusen,Germany,77
18,2,Fábio Daniel,Fábio Silva,185,Soares Silva,,Forward,1816,5.97,Wolverhampton Wanderers,England,75
32,1,Ibrahima,Ibrahima Traoré,171,Traoré,-AML-AMR-,Forward,1817,5.97,Borussia M.Gladbach,Germany,61
29,1,Joel,Joel Matip,195,Matip,-DC-,Defender,1818,5.97,Liverpool,England,90
22,1,Kelechi,Kelechi Nwakali,181,Nwakali,,Midfielder,1819,5.97,SD Huesca,Spain,76
23,1,Sergio,Sergio González,184,González,,Defender,1820,5.97,Cadiz,Spain,0
23,4,Unai,Unai Simón,190,Simón,-GK-,Goalkeeper,1821,5.965000000000001,Athletic Bilbao,Spain,88
28,2,John,John Guidetti,185,Guidetti,-FW-,Forward,1822,5.965,Deportivo Alaves,Spain,79
21,2,Mehdi,Mehdi Zerkane,175,Zerkane,,Midfielder,1823,5.965,Bordeaux,France,75
31,3,Hal,Hal Robson-Kanu,183,Robson-Kanu,-AML-AMR-FW-,Forward,1824,5.963333333333334,West Bromwich Albion,England,83
23,2,Borja,Borja Mayoral,182,Mayoral,-FW-,Forward,1825,5.960000000000001,Real Madrid,Spain,74
19,1,Eddie Anthony,Eddie Salcedo,178,Salcedo Mora,-FW-,Forward,1826,5.96,Verona,Italy,0
23,2,Josh,Josh Onomah,185,Onomah,-MC-ML-,Midfielder,1827,5.96,Fulham,England,70
25,1,M'Baye,M'Baye Niang,184,Niang,-AML-AMR-FW-,Forward,1828,5.96,Rennes,France,75
27,3,Juan Miguel,Juanmi,172,Jiménez López,-AMC-AML-AMR-FW-,Forward,1829,5.956666666666667,Real Betis,Spain,69
20,2,Bridge,Bridge Ndilu,186,Ndilu,,Forward,1830,5.955,Nantes,France,0
18,3,Paul,Paul Nebel,169,Nebel,,Midfielder,1831,5.953333333333333,Mainz 05,Germany,67
24,1,Antonio,Antonio Palumbo,182,Palumbo,,Midfielder,1832,5.95,Sampdoria,Italy,76
21,1,Cheick Tidiane,Cheick Tidiane Sabaly,168,Sabaly,,Forward,1833,5.95,Metz,France,56
25,2,Erick,Erick Cabaco,185,Cabaco,-DC-,Defender,1834,5.95,Getafe,Spain,84
24,1,Samuel,Samuel Moutoussamy,176,Moutoussamy,-MC-ML-,Midfielder,1835,5.95,Nantes,France,72
25,4,Aboubakar,Aboubakar Kamara,177,Kamara,-AMR-FW-,Forward,1836,5.9475,Fulham,England,81
29,3,Vladimir,Vladimir Golemic,192,Golemic,-DC-,Defender,1837,5.946666666666666,Crotone,Italy,83
29,1,Eliaquim,Eliaquim Mangala,188,Mangala,-DC-,Defender,1838,5.94,Valencia,Spain,84
26,1,Jean Eudes,Jean Eudes Aholou,186,Aholou,-DMC-,Midfielder,1839,5.94,Strasbourg,France,71
17,1,Liam,Liam Delap,0,Delap,,Forward,1840,5.94,Manchester City,England,0
27,1,Steven,Steven Skrzybski,175,Skrzybski,-AMC-AML-AMR-FW-,Forward,1841,5.94,Schalke 04,Germany,70
31,1,Víctor,Víctor Rodríguez,170,Rodríguez,-AMC-AML-AMR-,Midfielder,1842,5.94,Elche,Spain,70
19,2,Pietro,Pietro Pellegri,196,Pellegri,,Forward,1843,5.9399999999999995,Monaco,France,78
22,1,Christopher,Christopher Rocchia,172,Rocchia,,Defender,1844,5.93,Marseille,France,0
21,1,Florentino Ibrain,Florentino Luís,183,Morris Luís,-MC-,Midfielder,1845,5.93,Monaco,France,73
22,3,Patrick,Patrick Cutrone,183,Cutrone,-FW-,Forward,1846,5.926666666666667,Fiorentina,Italy,75
26,2,Jimmy,Jimmy Cabot,164,Cabot,-AML-AMR-,Midfielder,1847,5.925,Angers,France,65
27,2,Kenan,Kenan Kodro,190,Kodro,-FW-,Forward,1848,5.925,Athletic Bilbao,Spain,80
32,3,Víctor,Víctor Díaz,184,Díaz,-DC-DR-,Defender,1849,5.923333333333333,Granada,Spain,71
22,2,Daniel,Dani Escriche,178,Escriche,,Forward,1850,5.92,SD Huesca,Spain,75
28,1,Edouard,Edouard Mendy,197,Mendy,-GK-,Goalkeeper,1851,5.92,Rennes,France,86
25,1,Nicola,Nicola Murru,180,Murru,-DL-ML-,Defender,1852,5.92,Torino,Italy,74
29,1,Tristan,Tristan Dingome,174,Dingome,-MC-,Midfielder,1853,5.92,Reims,France,71
24,2,Jairo,Jairo Riedewald,182,Riedewald,-DC-DL-DMC-,Midfielder,1854,5.915,Crystal Palace,England,79
25,1,Filip,Filip Krovinovic,175,Krovinovic,-AMC-,Midfielder,1855,5.91,West Bromwich Albion,England,70
19,1,Noah,Noah Katterbach,180,Katterbach,-DL-,Defender,1856,5.91,FC Koln,Germany,73
21,3,Denis,Denis Dragus,180,Dragus,,Forward,1857,5.906666666666666,Crotone,Italy,74
27,2,Mikel,Mikel Vesga,191,Vesga,-DMC-,Midfielder,1858,5.904999999999999,Athletic Bilbao,Spain,83
30,1,Antonio,Toño,179,García Aranda,-DL-ML-,Defender,1859,5.9,Levante,Spain,69
27,1,Jesé,Jesé,178,Rodríguez,-AML-AMR-FW-,Forward,1860,5.9,Paris Saint-Germain,France,72
28,2,Lukas,Lukas Kübler,182,Kübler,-DR-MR-,Defender,1861,5.9,Freiburg,Germany,74
19,1,Tyrone,Tyrone Tormin,0,Tormin,,Midfielder,1862,5.9,Saint-Etienne,France,0
24,3,Anthony,Anthony Martial,181,Martial,-AML-AMR-FW-,Forward,1863,5.8999999999999995,Manchester United,England,76
26,3,Benjamin,Benjamin Mendy,185,Mendy,-DL-DMC-ML-,Defender,1864,5.8933333333333335,Manchester City,England,85
18,1,Abdoulaye,Abdoulaye Sidibé,0,Sidibé,,Forward,1865,5.89,Saint-Etienne,France,0
18,1,Eliot,Eliot Matazo,0,Matazo,,Midfielder,1866,5.89,Monaco,France,0
31,3,Yann,Yann Sommer,183,Sommer,-GK-,Goalkeeper,1867,5.886666666666667,Borussia M.Gladbach,Germany,79
27,3,John,John Egan,185,Egan,-DC-,Defender,1868,5.883333333333333,Sheffield United,England,75
25,1,Djavan,Djavan Anderson,174,Anderson,-DR-,Defender,1869,5.88,Lazio,Italy,70
29,1,Kalifa,Kalifa Coulibaly,197,Coulibaly,-FW-,Forward,1870,5.88,Nantes,France,84
23,1,Timo,Timo Becker,186,Becker,,Defender,1871,5.88,Schalke 04,Germany,81
28,1,Willian José,Willian José,189,Da Silva,-FW-,Forward,1872,5.88,Real Sociedad,Spain,93
24,3,Lorenzo,Lorenzo Montipò,191,Montipò,,Goalkeeper,1873,5.876666666666668,Benevento,Italy,82
25,2,Benito,Benito Raman,172,Raman,-AML-AMR-FW-,Forward,1874,5.87,Schalke 04,Germany,67
22,3,Daniel,Dani Gómez,178,Gómez Alcón,,Forward,1875,5.87,Levante,Spain,69
33,1,Jorge,Coke,182,Andújar Moreno,-DC-DL-DR-MR-,Defender,1876,5.87,Levante,Spain,78
24,1,Martín,Martín Aguirregabiria,178,Aguirregabiria,-DR-MR-,Defender,1877,5.87,Deportivo Alaves,Spain,69
27,1,Sergio,Sergio Rico,195,Rico,-GK-,Goalkeeper,1878,5.87,Paris Saint-Germain,France,90
31,1,Theo,Theo Walcott,176,Walcott,-FW-MC-ML-MR-,Forward,1879,5.87,Everton,England,68
26,2,Lorenzo,Loren Morón,188,Morón,-FW-,Forward,1880,5.869999999999999,Real Betis,Spain,66
29,3,David,David de Gea,192,de Gea,-GK-,Goalkeeper,1881,5.866666666666667,Manchester United,England,76
31,3,Bastian,Bastian Oczipka,185,Oczipka,-DC-DL-ML-,Defender,1882,5.866666666666666,Schalke 04,Germany,85
34,3,Papakouly,Papakouly Diop,180,Diop,-MC-,Midfielder,1883,5.866666666666666,Eibar,Spain,77
31,2,Óscar,Óscar Duarte,186,Duarte,-DC-DMC-,Defender,1884,5.865,Levante,Spain,81
26,1,David,David Gil,186,Gil,,Goalkeeper,1885,5.86,Cadiz,Spain,81
20,1,Leif,Leif Davis,166,Davis,,Defender,1886,5.86,Leeds,England,0
17,1,Miguel,Miguel Rodriguez,0,Rodriguez,,Forward,1887,5.86,Celta Vigo,Spain,0
31,1,Vincent,Vincent Manceau,176,Manceau,-DL-DR-,Defender,1888,5.85,Angers,France,70
18,1,Martin,Martin Palumbo,0,Palumbo,,Midfielder,1889,5.84,Udinese,Italy,0
25,3,Nabil,Nabil Bentaleb,187,Bentaleb,-MC-,Midfielder,1890,5.836666666666666,Schalke 04,Germany,78
25,2,Adrien,Adrien Rabiot,188,Rabiot,-DMC-,Midfielder,1891,5.83,Juventus,Italy,71
21,1,Augustus,Augustus Kargbo,172,Kargbo,,Forward,1892,5.83,Crotone,Italy,0
20,1,Andrea,Andrea Adorante,184,Adorante,,Forward,1893,5.82,Parma Calcio 1913,Italy,0
32,1,Raúl,Raúl Navas,186,Rodríguez Navas,-DC-,Defender,1894,5.82,Osasuna,Spain,84
24,2,Levin,Levin Öztunali,184,Öztunali,-AMC-AML-AMR-,Midfielder,1895,5.8100000000000005,Mainz 05,Germany,80
27,2,Lukas,Lukas Lerager,185,Lerager,-MC-,Midfielder,1896,5.81,Genoa,Italy,80
22,1,Riccardo,Riccardo Marchizza,185,Marchizza,,Defender,1897,5.81,Spezia,Italy,80
26,2,Reinildo Isnard,Reinildo,180,Mandava,-DL-ML-,Defender,1898,5.805,Lille,France,73
34,1,Andrea,Andrea Masiello,185,Masiello,-DC-DR-,Defender,1899,5.8,Genoa,Italy,75
30,3,Benjamin,Benjamin Stambouli,180,Stambouli,-DC-MC-,Defender,1900,5.8,Schalke 04,Germany,82
22,2,Niccolò,Niccolò Zanellato,178,Zanellato,,Midfielder,1901,5.79,Crotone,Italy,74
25,2,Arkadiusz,Arkadiusz Reca,187,Reca,-DL-ML-,Defender,1902,5.785,Crotone,Italy,81
26,1,Philipp,Philipp Mwene,172,Mwene,-DR-MR-,Defender,1903,5.77,Mainz 05,Germany,68
23,1,Taiwo,Taiwo Awoniyi,185,Awoniyi,-FW-,Forward,1904,5.77,Union Berlin,Germany,84
28,4,Mat,Mat Ryan,184,Ryan,-GK-,Goalkeeper,1905,5.762499999999999,Brighton,England,82
23,1,Amine,Amine Harit,180,Harit,-AMC-AML-AMR-,Midfielder,1906,5.76,Schalke 04,Germany,67
31,1,Antonio,Antonio Mazzotta,183,Mazzotta,-ML-,Defender,1907,5.76,Crotone,Italy,73
24,1,Kingsley,Kingsley Coman,179,Coman,-AML-AMR-FW-,Forward,1908,5.76,Bayern Munich,Germany,75
21,1,Luca,Luca Pellegrini,178,Pellegrini,-DL-ML-,Midfielder,1909,5.76,Genoa,Italy,72
26,4,Semi,Semi Ajayi,193,Ajayi,-DC-DMC-,Defender,1910,5.757499999999999,West Bromwich Albion,England,83
26,3,Roger,Roger Assalé,167,Assalé,-FW-,Forward,1911,5.756666666666667,Dijon,France,65
19,1,Roberto,Roberto Piccoli,187,Piccoli,,Forward,1912,5.75,Spezia,Italy,78
33,2,Simone,Simone Iacoponi,180,Iacoponi,-DC-DR-,Defender,1913,5.75,Parma Calcio 1913,Italy,73
31,1,Odion,Odion Ighalo,181,Ighalo,-AMC-FW-,Forward,1914,5.74,Manchester United,England,73
31,2,Lamine,Lamine Koné,189,Koné,-DC-,Defender,1915,5.735,Strasbourg,France,90
32,1,Erik,Erik Pieters,183,Pieters,-DL-ML-,Defender,1916,5.73,Burnley,England,84
27,3,Harry,Harry Maguire,194,Maguire,-DC-,Defender,1917,5.726666666666667,Manchester United,England,100
37,3,Alex,Alex Cordaz,188,Cordaz,-GK-,Goalkeeper,1918,5.710000000000001,Crotone,Italy,83
38,1,Christian,Christian Maggio,184,Maggio,-DR-MR-,Defender,1919,5.71,Benevento,Italy,79
26,2,Alessandro,Alessandro Schöpf,178,Schöpf,-MC-ML-MR-,Midfielder,1920,5.705,Schalke 04,Germany,74
21,1,Alberto,Alberto Soro,173,Soro,,Midfielder,1921,5.7,Granada,Spain,64
28,2,Layvin,Layvin Kurzawa,182,Kurzawa,-DL-ML-,Defender,1922,5.695,Paris Saint-Germain,France,74
28,1,Marcin,Marcin Kaminski,192,Kaminski,-DC-,Defender,1923,5.69,VfB Stuttgart,Germany,84
26,3,Chang-Hoon,Chang-Hoon Kwon,173,Kwon,-AMC-AMR-,Midfielder,1924,5.686666666666667,Freiburg,Germany,71
19,1,Eric,Eric García,182,García,-DC-,Defender,1925,5.65,Manchester City,England,0
23,1,Marek,Marek Rodák,194,Rodák,-GK-,Goalkeeper,1926,5.65,Fulham,England,81
19,1,Can,Can Bozdogan,174,Bozdogan,,Midfielder,1927,5.64,Schalke 04,Germany,72
36,1,Claudio,Claudio Terzi,182,Terzi,-DC-,Defender,1928,5.61,Spezia,Italy,73
24,2,Moussa,Moussa Niakhaté,190,Niakhaté,-DC-,Defender,1929,5.574999999999999,Mainz 05,Germany,82
24,1,Pascal,Pascal Stenzel,182,Stenzel,-DC-DR-MR-,Defender,1930,5.57,VfB Stuttgart,Germany,73
21,1,Marcin,Marcin Bulka,199,Bulka,,Goalkeeper,1931,5.55,Paris Saint-Germain,France,0
25,2,Eduardo Henrique,Eduardo Henrique,184,da Silva,-MC-,Midfielder,1932,5.545,Crotone,Italy,73
21,1,Eñaut,Eñaut Mendía,0,Mendía,,Midfielder,1933,5.53,Eibar,Spain,0
29,2,Jeroen,Jeroen Zoet,189,Zoet,-GK-,Goalkeeper,1934,5.53,Spezia,Italy,88
26,2,Eric,Eric Bailly,187,Bailly,-DC-DR-,Defender,1935,5.515000000000001,Manchester United,England,77
37,1,Federico,Federico Marchetti,188,Marchetti,-GK-,Goalkeeper,1936,5.5,Genoa,Italy,76
30,3,Luca,Luca Marrone,186,Marrone,-DC-DMC-,Defender,1937,5.496666666666667,Crotone,Italy,75
28,3,Nick,Nick Pope,191,Pope,-GK-,Goalkeeper,1938,5.4799999999999995,Burnley,England,76
